"day" "month" "year" "Kdown_direct"
"3178" 13 6 1953 15163.351351
"3179" 14 6 1953 17334.160381
"3180" 15 6 1953 15163.351351
"3181" 16 6 1953 9706.371702
"3182" 17 6 1953 17467.320514
"3183" 18 6 1953 9793.646009
"3184" 19 6 1953 10863.389191
"3185" 20 6 1953 16384.761913
"3186" 21 6 1953 17467.320514
"3187" 22 6 1953 18525.051256
"3188" 23 6 1953 17467.320514
"3189" 24 6 1953 13061.843806
"3190" 25 6 1953 15284.528748
"3191" 26 6 1953 15284.528748
"3192" 27 6 1953 16384.761913
"3193" 28 6 1953 15284.528748
"3194" 29 6 1953 15284.528748
"3195" 30 6 1953 16384.761913
"3196" 1 7 1953 18525.051256
"3197" 2 7 1953 22387.031678
"3198" 3 7 1953 21333.510254
"3199" 4 7 1953 21333.510254
"3200" 5 7 1953 14059.447453
"3201" 6 7 1953 14059.447453
"3202" 7 7 1953 15163.351351
"3203" 8 7 1953 12953.669968
"3204" 9 7 1953 7679.49156
"3205" 10 7 1953 14059.447453
"3206" 11 7 1953 15837.511174
"3207" 12 7 1953 15837.511174
"3208" 13 7 1953 15837.511174
"3209" 14 7 1953 13685.740727
"3210" 15 7 1953 10467.877831
"3211" 16 7 1953 9429.604152
"3212" 17 7 1953 11528.608699
"3213" 18 7 1953 11528.608699
"3214" 19 7 1953 12245.028896
"3215" 20 7 1953 14359.106766
"3216" 21 7 1953 18429.458912
"3217" 22 7 1953 15407.153361
"3218" 23 7 1953 14359.106766
"3219" 24 7 1953 14359.106766
"3220" 25 7 1953 17448.918479
"3221" 26 7 1953 19375.318196
"3222" 27 7 1953 13807.754115
"3223" 28 7 1953 13807.754115
"3224" 29 7 1953 13807.754115
"3225" 30 7 1953 12782.433314
"3226" 31 7 1953 12782.433314
"3227" 1 8 1953 12980.683757
"3228" 2 8 1953 14021.906875
"3229" 3 8 1953 12980.683757
"3230" 4 8 1953 17342.333173
"3231" 5 8 1953 15434.352557
"3232" 6 8 1953 14446.402102
"3233" 7 8 1953 19951.634334
"3234" 8 8 1953 17342.333173
"3235" 9 8 1953 16401.717101
"3236" 10 8 1953 17342.333173
"3237" 11 8 1953 17342.333173
"3238" 12 8 1953 10902.491156
"3239" 13 8 1953 22504.793185
"3240" 14 8 1953 13821.464677
"3241" 15 8 1953 16627.681008
"3242" 16 8 1953 14778.237364
"3243" 17 8 1953 13821.464677
"3244" 18 8 1953 18354.365813
"3245" 19 8 1953 16627.681008
"3246" 20 8 1953 15951.527389
"3247" 21 8 1953 14155.90626
"3248" 22 8 1953 16807.335456
"3249" 23 8 1953 14155.90626
"3250" 24 8 1953 11341.722117
"3251" 25 8 1953 13227.46964
"3252" 26 8 1953 13227.46964
"3253" 27 8 1953 12287.108567
"3254" 28 8 1953 9562.093805
"3255" 29 8 1953 6989.104036
"3256" 30 8 1953 2814.114281
"3257" 31 8 1953 6989.104036
"3258" 1 9 1953 14257.208325
"3259" 2 9 1953 14257.208325
"3260" 3 9 1953 19528.015214
"3261" 4 9 1953 13377.208253
"3262" 5 9 1953 13107.687775
"3263" 6 9 1953 10582.679645
"3264" 7 9 1953 13917.03973
"3265" 8 9 1953 10582.679645
"3266" 9 9 1953 15454.362095
"3267" 10 9 1953 12278.168551
"3268" 11 9 1953 12278.168551
"3269" 12 9 1953 10582.679645
"3270" 13 9 1953 11200.627275
"3271" 14 9 1953 11200.627275
"3272" 15 9 1953 10407.915713
"3273" 16 9 1953 8812.384196
"3274" 17 9 1953 8812.384196
"3275" 18 9 1953 8022.377484
"3276" 19 9 1953 7246.150425
"3277" 20 9 1953 3204.755996
"3278" 21 9 1953 8622.531112
"3279" 22 9 1953 10829.215128
"3280" 23 9 1953 12907.994616
"3281" 24 9 1953 15781.496759
"3282" 25 9 1953 12907.994616
"3283" 26 9 1953 10829.215128
"3284" 27 9 1953 6441.575306
"3285" 28 9 1953 10100.721523
"3286" 29 9 1953 9025.551119
"3287" 30 9 1953 8341.895037
"3288" 1 10 1953 9160.644899
"3289" 2 10 1953 9160.644899
"3290" 3 10 1953 11181.784118
"3291" 4 10 1953 11818.718545
"3292" 5 10 1953 9160.644899
"3293" 6 10 1953 9847.973806
"3294" 7 10 1953 6820.207378
"3295" 8 10 1953 7455.941
"3296" 9 10 1953 8092.632834
"3297" 10 10 1953 5573.636851
"3298" 11 10 1953 2843.254372
"3299" 12 10 1953 10545.556009
"3300" 13 10 1953 6190.937411
"3301" 14 10 1953 2843.254372
"3302" 15 10 1953 7022.645421
"3303" 16 10 1953 5870.860069
"3304" 17 10 1953 2766.53567
"3305" 18 10 1953 1962.104935
"3306" 19 10 1953 1962.104935
"3307" 20 10 1953 3220.519829
"3308" 21 10 1953 2766.53567
"3309" 22 10 1953 609.196049
"3310" 23 10 1953 1560.169281
"3311" 24 10 1953 3047.189332
"3312" 25 10 1953 4446.583875
"3313" 26 10 1953 4947.886943
"3314" 27 10 1953 6491.587094
"3315" 28 10 1953 5975.212317
"3316" 29 10 1953 4446.583875
"3317" 30 10 1953 6491.587094
"3318" 31 10 1953 4545.083906
"3319" 1 11 1953 4134.926881
"3320" 2 11 1953 2472.087913
"3321" 3 11 1953 2472.087913
"3322" 4 11 1953 3264.319117
"3323" 5 11 1953 2472.087913
"3324" 6 11 1953 2113.635228
"3325" 7 11 1953 6884.193783
"3326" 8 11 1953 4401.878539
"3327" 9 11 1953 3175.145962
"3328" 10 11 1953 44.866456
"3329" 11 11 1953 2091.247074
"3330" 12 11 1953 2091.247074
"3331" 13 11 1953 3573.044149
"3332" 14 11 1953 213.70712
"3333" 15 11 1953 2431.048187
"3334" 16 11 1953 3073.836535
"3335" 17 11 1953 807.982137
"3336" 18 11 1953 1005.160229
"3337" 19 11 1953 4977.437028
"3338" 20 11 1953 1228.994479
"3339" 21 11 1953 3443.768349
"3340" 22 11 1953 2375.972786
"3341" 23 11 1953 3073.836535
"3342" 24 11 1953 4643.164041
"3343" 25 11 1953 4301.463007
"3344" 26 11 1953 804.02731
"3345" 27 11 1953 639.015973
"3346" 28 11 1953 1703.758961
"3347" 29 11 1953 2926.962082
"3348" 30 11 1953 804.02731
"3349" 1 12 1953 998.119361
"3350" 2 12 1953 884.123461
"3351" 3 12 1953 434.688033
"3352" 4 12 1953 34.294278
"3353" 5 12 1953 3662.062532
"3354" 6 12 1953 2080.842411
"3355" 7 12 1953 711.50702
"3356" 8 12 1953 2080.842411
"3357" 9 12 1953 885.515076
"3358" 10 12 1953 3657.35672
"3359" 11 12 1953 3038.051912
"3360" 12 12 1953 4844.685716
"3361" 13 12 1953 2147.264554
"3362" 14 12 1953 2434.844846
"3363" 15 12 1953 374.654124
"3364" 16 12 1953 374.654124
"3365" 17 12 1953 777.182201
"3366" 18 12 1953 731.272178
"3367" 19 12 1953 1092.311169
"3368" 20 12 1953 731.272178
"3369" 21 12 1953 731.272178
"3370" 22 12 1953 1536.032193
"3371" 23 12 1953 901.081574
"3372" 24 12 1953 1785.70641
"3373" 25 12 1953 2619.478068
"3374" 26 12 1953 1304.345665
"3375" 27 12 1953 901.081574
"3376" 28 12 1953 1536.032193
"3377" 29 12 1953 2330.110586
"3378" 30 12 1953 1092.311169
"3379" 31 12 1953 2051.240573
"3380" 1 1 1954 1153.941128
"3381" 2 1 1954 2434.844846
"3382" 3 1 1954 1153.941128
"3383" 4 1 1954 2732.814979
"3384" 5 1 1954 2434.844846
"3385" 6 1 1954 621.684598
"3386" 7 1 1954 205.16602
"3387" 8 1 1954 29.960975
"3388" 9 1 1954 2376.88206
"3389" 10 1 1954 2376.88206
"3390" 11 1 1954 711.50702
"3391" 12 1 1954 328.55271
"3392" 13 1 1954 1298.792341
"3393" 14 1 1954 2686.231286
"3394" 15 1 1954 1539.590677
"3395" 16 1 1954 1994.015359
"3396" 17 1 1954 500.104503
"3397" 18 1 1954 61.085862
"3398" 19 1 1954 380.793051
"3399" 20 1 1954 203.846955
"3400" 21 1 1954 3626.411669
"3401" 22 1 1954 3626.411669
"3402" 23 1 1954 1451.035606
"3403" 24 1 1954 2.421487
"3404" 25 1 1954 27.020215
"3405" 26 1 1954 5381.508589
"3406" 27 1 1954 3460.532172
"3407" 28 1 1954 811.915291
"3408" 29 1 1954 2729.998348
"3409" 30 1 1954 4227.948084
"3410" 31 1 1954 5001.666555
"3411" 1 2 1954 6048.620387
"3412" 2 2 1954 5639.208868
"3413" 3 2 1954 7198.030737
"3414" 4 2 1954 5222.151844
"3415" 5 2 1954 5639.208868
"3416" 6 2 1954 6048.620387
"3417" 7 2 1954 6830.928668
"3418" 8 2 1954 3963.893584
"3419" 9 2 1954 4567.426313
"3420" 10 2 1954 3673.740718
"3421" 11 2 1954 3673.740718
"3422" 12 2 1954 767.939547
"3423" 13 2 1954 6.004173
"3424" 14 2 1954 34.876278
"3425" 15 2 1954 5950.687038
"3426" 16 2 1954 1476.496774
"3427" 17 2 1954 152.378411
"3428" 18 2 1954 1979.228351
"3429" 19 2 1954 9398.222211
"3430" 20 2 1954 8510.702623
"3431" 21 2 1954 8035.419266
"3432" 22 2 1954 7543.237815
"3433" 23 2 1954 9398.222211
"3434" 24 2 1954 8035.419266
"3435" 25 2 1954 9308.95994
"3436" 26 2 1954 6476.94236
"3437" 27 2 1954 8206.279928
"3438" 28 2 1954 7635.258993
"3439" 1 3 1954 5813.140939
"3440" 2 3 1954 6953.602559
"3441" 3 3 1954 4175.569615
"3442" 4 3 1954 5813.140939
"3443" 5 3 1954 7382.638209
"3444" 6 3 1954 6130.071453
"3445" 7 3 1954 8639.123056
"3446" 8 3 1954 579.661666
"3447" 9 3 1954 168.561002
"3448" 10 3 1954 1292.78644
"3449" 11 3 1954 3808.095953
"3450" 12 3 1954 1972.214167
"3451" 13 3 1954 9070.582379
"3452" 14 3 1954 11071.850847
"3453" 15 3 1954 7695.554464
"3454" 16 3 1954 1493.293581
"3455" 17 3 1954 1037.714868
"3456" 18 3 1954 10419.896453
"3457" 19 3 1954 732.831253
"3458" 20 3 1954 679.675027
"3459" 21 3 1954 3579.447772
"3460" 22 3 1954 10151.11714
"3461" 23 3 1954 3303.65894
"3462" 24 3 1954 289.382745
"3463" 25 3 1954 8665.551581
"3464" 26 3 1954 12972.396585
"3465" 27 3 1954 14811.25752
"3466" 28 3 1954 8665.551581
"3467" 29 3 1954 5086.900659
"3468" 30 3 1954 2818.743394
"3469" 31 3 1954 14271.650389
"3470" 1 4 1954 14734.965401
"3471" 2 4 1954 13352.231199
"3472" 3 4 1954 14059.093894
"3473" 4 4 1954 9513.827285
"3474" 5 4 1954 4356.237198
"3475" 6 4 1954 3610.185019
"3476" 7 4 1954 12155.649406
"3477" 8 4 1954 12976.891175
"3478" 9 4 1954 10477.079136
"3479" 10 4 1954 12155.649406
"3480" 11 4 1954 12155.649406
"3481" 12 4 1954 12976.891175
"3482" 13 4 1954 13778.166917
"3483" 14 4 1954 14963.686782
"3484" 15 4 1954 19333.152625
"3485" 16 4 1954 19914.29242
"3486" 17 4 1954 18037.103285
"3487" 18 4 1954 16573.010217
"3488" 19 4 1954 16573.010217
"3489" 20 4 1954 14963.686782
"3490" 21 4 1954 17324.919208
"3491" 22 4 1954 18598.865629
"3492" 23 4 1954 12412.213672
"3493" 24 4 1954 6028.442946
"3494" 25 4 1954 2606.696016
"3495" 26 4 1954 10504.364046
"3496" 27 4 1954 6861.755076
"3497" 28 4 1954 3976.566835
"3498" 29 4 1954 9561.097569
"3499" 30 4 1954 1361.741483
"3500" 1 5 1954 5467.083847
"3501" 2 5 1954 17419.709813
"3502" 3 5 1954 15635.652665
"3503" 4 5 1954 11816.031128
"3504" 5 5 1954 15635.652665
"3505" 6 5 1954 19062.63279
"3506" 7 5 1954 16543.030996
"3507" 8 5 1954 13672.111117
"3508" 9 5 1954 14686.246219
"3509" 10 5 1954 8645.720967
"3510" 11 5 1954 14686.246219
"3511" 12 5 1954 12650.8854
"3512" 13 5 1954 14686.246219
"3513" 14 5 1954 15686.128573
"3514" 15 5 1954 8645.720967
"3515" 16 5 1954 18302.288978
"3516" 17 5 1954 16315.359841
"3517" 18 5 1954 16315.359841
"3518" 19 5 1954 16315.359841
"3519" 20 5 1954 15285.323998
"3520" 21 5 1954 20152.533843
"3521" 22 5 1954 25136.695772
"3522" 23 5 1954 23970.083915
"3523" 24 5 1954 21750.230369
"3524" 25 5 1954 15866.012296
"3525" 26 5 1954 15866.012296
"3526" 27 5 1954 14790.118711
"3527" 28 5 1954 14790.118711
"3528" 29 5 1954 12619.247523
"3529" 30 5 1954 12619.247523
"3530" 31 5 1954 16925.440757
"3531" 1 6 1954 14915.799477
"3532" 2 6 1954 20087.152943
"3533" 3 6 1954 14915.799477
"3534" 4 6 1954 11647.146324
"3535" 5 6 1954 11647.146324
"3536" 6 6 1954 17062.081655
"3537" 7 6 1954 12732.730773
"3538" 8 6 1954 10576.302613
"3539" 9 6 1954 2134.860662
"3540" 10 6 1954 15163.351351
"3541" 11 6 1954 20391.50124
"3542" 12 6 1954 10769.013656
"3543" 13 6 1954 7679.49156
"3544" 14 6 1954 11854.136668
"3545" 15 6 1954 10769.013656
"3546" 16 6 1954 10769.013656
"3547" 17 6 1954 19551.3832
"3548" 18 6 1954 15284.528748
"3549" 19 6 1954 17467.320514
"3550" 20 6 1954 26675.772195
"3551" 21 6 1954 21487.075283
"3552" 22 6 1954 17467.320514
"3553" 23 6 1954 18525.051256
"3554" 24 6 1954 14174.238659
"3555" 25 6 1954 11955.492981
"3556" 26 6 1954 10863.389191
"3557" 27 6 1954 17467.320514
"3558" 28 6 1954 17467.320514
"3559" 29 6 1954 23236.882927
"3560" 30 6 1954 13061.843806
"3561" 1 7 1954 15284.528748
"3562" 2 7 1954 20540.430323
"3563" 3 7 1954 25292.706339
"3564" 4 7 1954 12953.669968
"3565" 5 7 1954 17334.160381
"3566" 6 7 1954 16257.454854
"3567" 7 7 1954 17334.160381
"3568" 8 7 1954 14059.447453
"3569" 9 7 1954 15163.351351
"3570" 10 7 1954 22229.144219
"3571" 11 7 1954 20814.181958
"3572" 12 7 1954 19889.750204
"3573" 13 7 1954 14766.200094
"3574" 14 7 1954 11528.608699
"3575" 15 7 1954 13685.740727
"3576" 16 7 1954 17923.361902
"3577" 17 7 1954 10467.877831
"3578" 18 7 1954 17923.361902
"3579" 19 7 1954 10158.452384
"3580" 20 7 1954 14359.106766
"3581" 21 7 1954 17448.918479
"3582" 22 7 1954 16439.377295
"3583" 23 7 1954 15407.153361
"3584" 24 7 1954 13302.530294
"3585" 25 7 1954 9144.960861
"3586" 26 7 1954 15407.153361
"3587" 27 7 1954 14825.447596
"3588" 28 7 1954 14825.447596
"3589" 29 7 1954 19566.608008
"3590" 30 7 1954 13807.754115
"3591" 31 7 1954 17763.626329
"3592" 1 8 1954 16073.871865
"3593" 2 8 1954 12980.683757
"3594" 3 8 1954 12980.683757
"3595" 4 8 1954 17342.333173
"3596" 5 8 1954 16401.717101
"3597" 6 8 1954 19121.79064
"3598" 7 8 1954 22163.856972
"3599" 8 8 1954 19121.79064
"3600" 9 8 1954 11427.79152
"3601" 10 8 1954 15434.352557
"3602" 11 8 1954 13444.546633
"3603" 12 8 1954 14778.237364
"3604" 13 8 1954 13821.464677
"3605" 14 8 1954 10902.491156
"3606" 15 8 1954 13821.464677
"3607" 16 8 1954 18354.365813
"3608" 17 8 1954 16627.681008
"3609" 18 8 1954 14778.237364
"3610" 19 8 1954 13821.464677
"3611" 20 8 1954 12287.108567
"3612" 21 8 1954 12287.108567
"3613" 22 8 1954 15951.527389
"3614" 23 8 1954 13227.46964
"3615" 24 8 1954 13227.46964
"3616" 25 8 1954 18411.40406
"3617" 26 8 1954 12287.108567
"3618" 27 8 1954 11341.722117
"3619" 28 8 1954 13110.236171
"3620" 29 8 1954 14812.864885
"3621" 30 8 1954 14812.864885
"3622" 31 8 1954 16405.967638
"3623" 1 9 1954 12480.505225
"3624" 2 9 1954 7131.427609
"3625" 3 9 1954 11573.588487
"3626" 4 9 1954 11573.588487
"3627" 5 9 1954 13917.03973
"3628" 6 9 1954 12278.168551
"3629" 7 9 1954 12278.168551
"3630" 8 9 1954 16173.51538
"3631" 9 9 1954 13107.687775
"3632" 10 9 1954 9729.672054
"3633" 11 9 1954 15454.362095
"3634" 12 9 1954 16854.982246
"3635" 13 9 1954 14883.481971
"3636" 14 9 1954 8022.377484
"3637" 15 9 1954 10407.915713
"3638" 16 9 1954 9609.718992
"3639" 17 9 1954 11981.754695
"3640" 18 9 1954 14883.481971
"3641" 19 9 1954 13486.810923
"3642" 20 9 1954 15531.505408
"3643" 21 9 1954 12237.664944
"3644" 22 9 1954 10829.215128
"3645" 23 9 1954 11543.218888
"3646" 24 9 1954 10100.721523
"3647" 25 9 1954 9363.225635
"3648" 26 9 1954 10829.215128
"3649" 27 9 1954 9363.225635
"3650" 28 9 1954 8622.531112
"3651" 29 9 1954 8341.895037
"3652" 30 9 1954 9025.551119
